"Users","New_users","Avg_session","Pages_session","Sessions","P_rebound","Author","Section","Year","Month","Day","Days_count","Title_length","Subtitle_length","Content_length","anger_title","anticipation_title","disgust_title","fear_title","joy_title","sadness_title","surprise_title","trust_title","negative_title","positive_title","anger_subtitle","anticipation_subtitle","disgust_subtitle","fear_subtitle","joy_subtitle","sadness_subtitle","surprise_subtitle","trust_subtitle","negative_subtitle","positive_subtitle","anger_content","anticipation_content","disgust_content","fear_content","joy_content","sadness_content","surprise_content","trust_content","negative_content","positive_content","Topics"
12,11,841,2,12,75,"La Razón","sociedad",2023,"7",31,213,80,176,5443,1,0,0,1,0,1,0,4,1,5,0,0,0,0,0,0,0,1,1,0,20,11,11,35,4,31,11,35,45,33,"Estados Unidos"
397,374,160,1.32,420,82.14,"Héctor Herrera","sociedad",2023,"11",4,117,73,120,5982,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,4,11,3,21,17,15,12,41,34,67,NA
25,24,6,1.25,24,83.33,"La Razón","sociedad",2017,"2",10,2575,58,187,7954,0,2,0,1,1,0,0,1,0,2,0,2,0,2,2,1,0,1,3,3,15,38,13,26,35,21,6,51,44,71,"papel"
203,193,151,1.41,223,72.65,"Héctor Herrera","sociedad",2023,"12",31,60,82,87,6940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,22,3,3,23,6,12,31,15,66,NA
14,12,1,1.25,12,91.67,"A. Nieto","sociedad",2024,"1",29,31,46,170,3236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,7,1,8,9,6,4,16,12,40,NA
12,11,297,1.35,20,70,"Nora Villalba","sociedad",2024,"1",14,46,80,86,2017,1,0,1,2,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,4,5,5,6,9,2,7,12,18,NA
114,95,56,1.14,121,84.3,"Héctor Herrera","sociedad",2024,"1",24,36,79,83,3029,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,5,4,9,3,5,20,2,5,29,11,59,"Psicología"
12,2,89,1.91,11,81.82,"Marta de Andrés","sociedad",2024,"1",8,52,102,182,8367,0,0,0,0,0,0,0,0,1,0,1,1,2,3,0,0,1,0,3,0,11,18,16,37,17,29,13,54,67,81,NA
26,2,10,1.03,30,90,"Marta de Andrés","sociedad",2024,"1",8,52,102,182,8367,0,0,0,0,0,0,0,0,1,0,1,1,2,3,0,0,1,0,3,0,11,18,16,37,17,29,13,54,67,81,NA
17,16,42,1.24,17,70.59,"Jaime V. Echagüe","sociedad",2016,"11",30,2647,27,259,8588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,24,24,19,42,12,27,12,33,81,54,"papel"
14,7,0,1.27,11,100,"Elena Caballero","sociedad",2024,"1",27,33,86,132,1639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,3,0,7,1,4,3,9,12,12,NA
16,14,282,1.38,16,87.5,"Elena Caballero","sociedad",2023,"12",30,61,78,70,4824,0,1,0,0,0,0,0,2,0,2,1,2,0,1,0,1,1,2,2,2,5,22,3,7,17,8,7,47,18,73,NA
251,228,134,1.3,264,85.23,"Marco Chavarría","sociedad",2024,"2",13,16,127,108,1587,0,1,0,1,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,6,2,3,8,0,4,7,6,13,NA
39,19,137,1.77,26,84.62,"Héctor Herrera","sociedad",2024,"2",9,20,75,154,3611,4,0,2,3,0,3,1,0,5,0,0,0,0,0,0,0,0,0,0,1,11,13,11,13,14,16,8,18,36,31,NA
12,10,0,1.09,11,100,"Héctor Herrera","sociedad",2023,"9",12,170,67,141,3479,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,3,1,5,2,3,0,2,11,4,1,15,7,28,"Lenguaje"
21,20,67,1.36,22,72.73,"Héctor Herrera","sociedad",2023,"9",21,161,82,144,2742,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,3,12,5,1,4,14,12,1,11,22,34,NA
341,321,167,1.33,358,82.12,"Nora Villalba","sociedad",2023,"6",30,244,84,162,1646,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,3,9,6,1,11,8,18,"Psicología"
19,19,1,1.05,19,89.47,"Héctor Herrera","sociedad",2023,"12",12,79,59,104,3671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,4,8,12,5,3,14,10,31,NA
21,21,622,1.91,22,72.73,"Héctor Herrera","sociedad",2023,"8",2,211,78,134,3090,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,1,2,6,7,4,12,6,16,7,16,20,27,NA
15,15,61,1.25,16,87.5,"Héctor Herrera","sociedad",2023,"2",20,374,58,90,2097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,6,2,10,4,14,2,12,22,14,"Lenguaje"
14,14,3,1.13,15,80,"E.S.","sociedad",2023,"4",28,307,92,126,2285,1,1,1,5,0,10,0,0,10,2,0,0,1,3,0,8,0,0,8,0,6,3,10,28,2,59,3,4,68,11,"Enfermedades"
49,44,10,1.26,50,82,"La Razón","sociedad",2017,"3",4,2553,102,128,4710,0,1,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,10,9,10,15,8,12,7,11,17,36,"papel"
19,19,1,1.05,19,89.47,"H. de Miguel","sociedad",2023,"5",22,283,39,69,2387,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,2,0,0,5,0,1,5,0,12,1,10,2,6,13,9,NA
22,9,95,1.12,24,79.17,"Álvaro García","sociedad",2024,"1",15,45,58,149,2263,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,4,5,2,0,7,1,5,12,21,NA
14,14,0,1,14,100,"Héctor Herrera","sociedad",2023,"4",27,308,42,109,3192,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,6,4,2,4,3,4,12,11,17,NA
17,16,0,1,17,100,"I. Trujillo","sociedad",2016,"3",10,2912,50,0,2729,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,24,0,1,5,1,14,14,13,29,NA
22,16,563,2.31,16,68.75,"Juan Scaliter","sociedad",2023,"12",28,63,80,163,7186,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,13,22,21,34,12,32,4,30,60,64,NA
29,29,4,1.1,29,86.21,"Nora Villalba","sociedad",2023,"11",19,102,108,148,1947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,4,2,15,1,5,15,9,NA
769,366,30,1.22,780,81.03,"Camila Pujalví","sociedad",2024,"1",30,30,90,146,1557,0,1,0,0,1,0,1,1,0,2,0,1,0,0,0,0,0,0,0,2,2,10,2,5,5,1,5,5,7,20,NA
162,100,29,1.19,164,78.05,"Camila Pujalví","sociedad",2024,"1",30,30,90,146,1557,0,1,0,0,1,0,1,1,0,2,0,1,0,0,0,0,0,0,0,2,2,10,2,5,5,1,5,5,7,20,NA
26,2,597,1.51,37,83.78,"Camila Pujalví","sociedad",2024,"1",30,30,90,146,1557,0,1,0,0,1,0,1,1,0,2,0,1,0,0,0,0,0,0,0,2,2,10,2,5,5,1,5,5,7,20,NA
30,22,154,1.28,36,83.33,"Héctor Herrera","sociedad",2024,"1",17,43,72,84,4028,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,2,2,10,29,6,22,9,22,9,17,42,51,"Psicología"
32,30,304,1.46,35,77.14,"Camila Pujalví","sociedad",2023,"7",18,226,69,145,2315,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,1,2,0,13,10,6,17,5,16,5,9,31,15,"Psicología"
19,19,1,1.11,19,84.21,"Paco Rodríguez","sociedad",2019,"9",5,1638,74,96,3997,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,2,17,4,16,4,5,4,13,26,29,NA
19,4,2423,6.17,6,66.67,"Marta de Andrés","sociedad",2024,"1",11,49,93,169,3608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,4,8,4,6,4,18,12,34,"Enfermedades"
14,2,71,1.14,14,71.43,"J.M. Zuloaga","sociedad",2024,"2",5,24,107,94,4954,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,1,0,3,20,10,13,23,7,18,1,21,37,36,NA
101,53,33,1.36,86,87.21,"Laura L. Álvarez","sociedad",2024,"2",8,21,126,77,6050,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,24,17,28,32,13,39,9,45,63,61,NA
26,26,3,1.15,26,84.62,"Héctor Herrera","sociedad",2023,"7",24,220,76,115,4302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3,9,2,1,14,8,4,19,13,35,NA
19,17,20,1.25,20,70,"H. de Miguel","sociedad",2023,"10",30,122,68,160,5005,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,9,4,18,8,33,3,24,35,43,NA
17,16,2,1.1,20,85,"Marco Chavarría","sociedad",2023,"8",7,206,75,163,2805,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,2,2,4,1,3,2,2,0,6,4,15,NA
35,32,161,1.24,37,78.38,"Dámaris Fernández","sociedad",2023,"5",17,288,66,129,3185,0,2,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,7,1,1,11,1,2,22,10,25,NA
41,39,285,1.53,51,76.47,"Dámaris Fernández","sociedad",2023,"4",17,318,90,164,2605,0,1,0,2,0,1,2,0,2,1,0,0,0,0,0,0,0,0,1,1,6,4,5,13,2,21,4,3,29,19,NA
27,19,7,1.17,30,86.67,"E. Soriano","sociedad",2023,"3",18,348,79,106,2148,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,1,0,0,4,5,2,7,3,12,4,9,26,12,NA
14,10,240,1.43,14,78.57,"Paco Rodríguez","sociedad",2017,"4",6,2520,60,83,1010,0,1,0,0,1,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,3,1,8,5,9,NA
15,15,152,1.13,15,80,"La Razón","sociedad",2015,"3",12,3276,32,158,7574,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,18,8,15,8,12,7,37,22,73,"papel"
31,31,943,2.1,41,73.17,"Marta Palacio","sociedad",2018,"5",31,2100,19,228,6729,0,0,0,0,0,1,0,0,1,0,2,2,0,2,1,1,0,0,2,2,35,22,6,34,9,33,2,20,74,50,"papel"
17,17,0,1,17,100,"Jorge Alcalde","sociedad",2019,"3",4,1823,45,150,6522,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,2,10,7,9,22,6,12,7,13,25,40,NA
36,34,2,1.1,40,87.5,"La Razón","sociedad",2017,"12",9,2273,84,206,9421,0,0,0,0,0,1,0,0,2,1,0,1,0,1,1,0,0,1,0,2,20,27,16,41,29,31,10,62,64,97,"papel"
14,15,81,1.07,15,73.33,"Nora Villalba","sociedad",2023,"5",30,275,65,126,3040,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,1,0,3,3,10,3,6,9,3,5,12,14,28,"Psicología"
20,15,91,1.23,22,77.27,"Elena Caballero","sociedad",2024,"1",25,35,40,134,2395,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,8,3,6,12,2,14,0,3,19,9,NA
25,6,2,1.35,20,85,"J.M. Zuloaga","sociedad",2024,"1",23,37,74,103,971,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,4,1,1,0,0,0,4,1,10,NA
153,136,182,1.27,160,88.12,"H. de Miguel","sociedad",2024,"1",16,44,101,132,3513,1,0,2,4,0,3,0,0,5,0,0,0,0,1,0,1,0,0,1,0,9,11,7,27,5,12,2,16,31,30,NA
57,44,926,2.15,68,69.12,"A. Nieto","sociedad",2023,"8",30,183,60,162,7415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,6,13,7,18,7,13,3,32,29,47,"Sexo"
72,72,26,1.07,73,90.41,"La Razón","sociedad",2014,"10",16,3423,54,0,3105,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,12,3,6,7,8,5,15,13,35,NA
24,15,518,2.07,30,66.67,"Julio Carabaña","sociedad",2023,"9",29,153,60,72,3283,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,13,5,10,4,3,2,2,22,20,26,NA
16,7,746,3,7,85.71,"Ángel Nieto Lorasque","sociedad",2024,"2",4,25,97,190,6276,1,0,0,1,0,0,0,0,1,0,2,1,4,7,1,10,0,1,12,4,16,15,14,41,11,78,5,30,98,45,NA
19,16,700,1.48,21,80.95,"Nora Villalba","sociedad",2023,"9",10,172,71,164,2015,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,2,2,2,1,16,3,22,"Lenguaje"
22,19,31,1.32,22,72.73,"C. Bernao","sociedad",2023,"4",15,320,51,66,3502,0,1,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,1,7,1,2,13,4,2,17,8,40,"Sexo"
37,27,89,1.13,39,79.49,"Héctor Herrera","sociedad",2023,"6",6,268,77,114,3449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,8,1,5,5,6,0,14,11,36,NA
22,17,50,1.09,22,95.45,"F. Molinero","sociedad",2023,"7",4,240,63,67,3750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,11,16,5,6,0,12,27,40,NA
26,14,66,1.5,20,85,"C. Bernao","sociedad",2024,"1",5,55,99,80,5878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,3,10,10,4,3,28,24,50,NA
40,32,270,1.38,42,80.95,"Juan Scaliter","sociedad",2023,"12",30,61,50,206,7145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,27,9,27,17,17,10,35,30,54,NA
109,103,70,1.26,112,78.57,"Nora Villalba","sociedad",2023,"5",5,300,69,111,2978,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,4,4,0,2,0,1,7,6,6,29,NA
35,32,51,1.28,32,84.38,"Nora Villalba","sociedad",2023,"5",16,289,99,110,2941,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,5,1,9,12,4,16,11,NA
174,39,97,1.48,131,90.08,"Nora Villalba","sociedad",2024,"1",29,31,79,136,2546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,4,4,6,7,1,14,12,18,NA
19,2,7,1.18,17,94.12,"Nora Villalba","sociedad",2024,"1",16,44,60,98,2116,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,2,0,9,3,15,NA
25,24,56,1.12,26,84.62,"E. Soriano","sociedad",2023,"4",26,309,99,153,4504,0,0,0,2,0,1,1,0,3,0,1,1,1,1,0,1,1,0,1,0,14,12,14,37,3,28,10,9,54,24,"Enfermedades"
16,15,25,1.19,16,87.5,"H. de Miguel","sociedad",2023,"8",31,182,70,92,3342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,5,6,13,3,18,1,8,29,26,NA
129,128,249,1.35,133,84.21,"C. Bernao","sociedad",2023,"6",19,255,75,55,1427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,4,1,3,10,4,13,NA
16,9,304,1.37,19,73.68,"Héctor Herrera","sociedad",2024,"1",20,40,69,116,3285,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,3,1,2,24,1,8,14,8,7,32,19,61,"Psicología"
15,4,189,1.19,16,87.5,"Redacción Sociedad","sociedad",2024,"1",31,29,102,117,2131,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,5,1,0,12,6,NA
58,55,264,1.42,67,82.09,"Dámaris Fernández","sociedad",2023,"7",5,239,98,134,2324,1,1,1,1,0,1,1,0,1,1,1,2,1,1,0,1,1,0,1,0,9,15,7,13,2,13,6,10,20,22,NA
27,21,84,1.15,27,81.48,"Marta González-Madiedo","sociedad",2023,"9",27,155,115,96,2013,1,0,0,1,0,1,0,0,1,0,0,0,0,0,2,0,0,2,0,2,3,0,0,3,6,2,1,11,3,9,NA
72,25,13,1.11,70,85.71,"Julio Carabaña","sociedad",2023,"12",31,60,49,110,3490,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,6,2,4,2,7,4,5,9,17,NA
143,138,98,1.22,152,88.16,"Héctor Herrera","sociedad",2023,"2",8,386,54,133,2694,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,8,4,5,6,5,1,13,12,25,NA
243,123,38,1.18,289,83.04,"Héctor Herrera","sociedad",2024,"1",19,41,100,102,2326,0,0,2,1,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,10,3,3,2,4,1,12,9,18,NA
15,10,0,1.26,19,89.47,"Jorge Alcalde","sociedad",2024,"1",8,52,54,107,4159,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,6,13,12,16,9,16,7,14,30,39,NA
14,11,9,1.07,14,85.71,"La Razón","sociedad",2023,"11",28,93,99,202,2185,0,0,0,0,0,1,0,0,2,0,1,2,1,2,0,0,0,0,3,2,6,6,0,7,1,4,0,5,16,11,NA
17,12,56,1.19,16,87.5,"E.S.","sociedad",2023,"10",16,136,69,170,4780,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,7,13,5,16,14,15,6,17,32,44,"Alimentación"
16,2,14,1.21,14,85.71,"Sergio Alonso","sociedad",2024,"1",26,34,90,96,2993,0,2,0,3,1,0,0,1,1,3,0,2,0,2,0,0,1,1,1,2,0,9,4,7,5,1,1,17,5,31,NA
25,15,2,1,25,88,"Elena Caballero","sociedad",2024,"2",4,25,62,97,2858,1,0,0,3,0,0,0,0,2,0,2,0,0,2,0,0,0,0,2,0,8,10,1,18,4,9,3,12,21,29,NA
24,14,23,1.41,22,72.73,"F. Molinero","sociedad",2024,"2",12,17,97,86,1518,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,6,1,3,7,1,5,1,7,9,13,NA
15,14,5,1.14,14,78.57,"Héctor Herrera","sociedad",2023,"5",29,276,52,93,5118,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0,19,7,22,22,6,20,6,14,46,26,NA
19,4,55,2.78,9,66.67,"Martín García","sociedad",2024,"2",13,16,67,98,1868,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,11,2,7,13,1,12,4,11,22,15,NA
34,7,39,1.16,32,90.62,"J.M. Zuloaga","sociedad",2024,"1",8,52,109,86,2910,0,0,0,1,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,1,5,11,3,9,7,9,2,11,13,24,NA
197,41,26,1.7,138,92.75,"J.M. Zuloaga","sociedad",2024,"1",30,30,110,119,1787,0,0,0,1,0,0,0,1,0,2,1,1,1,3,0,2,0,0,3,0,8,6,6,13,3,8,2,12,16,19,NA
35,2,58,1.2,35,77.14,"J.M. Zuloaga","sociedad",2024,"1",31,29,90,92,2000,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,2,7,4,5,2,4,1,10,13,20,NA
16,9,7,1.73,11,90.91,"J.M. Zuloaga","sociedad",2024,"2",10,19,128,69,2476,0,0,0,1,2,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,1,5,4,4,14,7,4,31,11,33,NA
24,16,63,1.21,24,70.83,"R. Rosado","sociedad",2024,"2",10,19,99,83,2658,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,3,2,10,5,1,14,4,11,1,8,21,18,NA
50,7,15,1.08,52,90.38,"F. Molinero","sociedad",2024,"2",12,17,123,191,1941,0,1,0,1,0,0,0,0,1,2,0,0,0,1,0,0,0,0,1,0,9,4,2,13,4,8,1,4,18,15,NA
24,22,129,1.16,25,88,"Héctor Herrera","sociedad",2023,"4",17,318,91,124,3627,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,4,15,2,14,7,7,6,19,11,45,"Psicología"
27,26,283,1.29,31,80.65,"La Razón","sociedad",2013,"12",8,3735,48,143,3608,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,4,8,8,8,3,10,4,23,22,46,"Enfermedades"
40,7,1983,4.86,21,80.95,"Laura L. Álvarez","sociedad",2024,"2",10,19,78,121,6454,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,20,13,17,36,8,39,7,19,60,44,NA
85,42,77,1.22,92,79.35,"Jorge Alcalde","sociedad",2024,"1",14,46,44,137,5658,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,4,8,10,16,3,12,4,19,28,37,NA
35,29,57,1.12,40,87.5,"Jorge Alcalde","sociedad",2024,"1",14,46,44,137,5658,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,4,8,10,16,3,12,4,19,28,37,NA
15,4,101,3,5,80,"Redacción Sociedad","sociedad",2024,"1",4,56,83,77,2275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,1,7,0,9,5,5,12,8,NA
50,42,77,1.42,53,75.47,"Ángel Nieto Lorasque","sociedad",2023,"4",16,319,102,184,7921,1,0,1,1,0,1,0,1,1,2,0,0,0,0,1,0,0,1,0,2,34,28,28,49,29,45,12,47,78,81,NA
15,15,2,1.05,19,89.47,"Marco Chavarría","sociedad",2023,"9",30,152,89,88,2265,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,2,1,3,13,5,13,14,26,2,17,24,31,NA
36,32,97,1.16,45,80,"Dámaris Fernández","sociedad",2023,"5",19,286,90,113,4884,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,2,12,7,3,7,9,13,12,15,30,NA
223,45,99,1.95,128,88.28,"Laura L. Álvarez","sociedad",2023,"12",31,60,108,135,2748,0,0,0,1,1,1,1,1,1,4,0,1,1,1,1,1,2,0,1,3,4,14,7,16,13,21,14,19,25,28,NA
25,22,38,1.09,45,93.33,"Javier Villaverde","sociedad",2023,"10",3,149,53,238,2049,1,1,1,1,1,0,1,0,1,1,1,0,1,2,1,1,0,2,2,2,7,3,6,7,8,5,4,19,6,23,NA
25,22,24,1.54,26,53.85,"La Razón","sociedad",2015,"2",10,3306,90,0,1416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,4,5,8,5,4,14,11,16,NA
30,26,1,1.26,27,100,"La Razón","sociedad",2015,"6",12,3184,83,0,788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,2,5,1,1,9,2,NA
30,11,58,1.54,26,80.77,"Nora Villalba","sociedad",2024,"1",8,52,122,100,1838,1,2,0,1,0,0,0,0,1,1,0,2,0,1,0,0,0,0,1,0,3,12,0,2,2,1,3,9,5,15,NA
17,10,390,1.5,20,60,"F. Molinero","sociedad",2024,"1",23,37,97,114,2141,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,1,0,2,1,14,0,1,12,1,13,16,3,29,NA
70,10,596,4.17,24,62.5,"Mar Muñoz","sociedad",2024,"1",28,32,72,219,10454,1,0,1,1,0,1,0,0,2,0,3,0,1,3,0,3,0,1,5,3,20,20,13,30,13,36,6,66,59,101,"Psicología"
41,11,49,1.63,27,88.89,"F. Molinero","sociedad",2024,"2",11,18,112,87,1086,0,0,0,0,0,0,0,2,0,1,1,1,0,2,0,1,0,2,1,3,8,5,5,10,0,5,2,8,12,13,NA
12,7,187,1.25,12,91.67,"Belén Tobalina","sociedad",2017,"6",30,2435,88,85,3012,0,1,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,8,12,6,6,12,10,5,20,22,24,NA
73,72,342,1.45,75,77.33,"La Razón","sociedad",2014,"11",11,3397,70,0,3551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,2,13,9,11,6,13,23,23,NA
37,36,1,1.05,37,94.59,"Nacho Abad","sociedad",2016,"8",7,2762,68,186,9443,0,0,1,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,19,34,26,24,35,23,18,41,59,83,"papel"
21,20,72,1.14,21,80.95,"La Razón","sociedad",2018,"11",19,1928,82,106,2243,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,4,10,7,6,11,3,9,15,21,NA
20,20,123,1.42,24,70.83,"Héctor Herrera","sociedad",2023,"6",5,269,75,104,3028,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,6,10,5,11,8,17,10,13,22,29,NA
16,15,1,1.06,16,93.75,"La Razón","sociedad",2012,"11",30,4108,66,424,2853,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,5,0,5,2,9,7,8,10,9,2,27,12,31,"Cine"
113,50,295,1.76,111,79.28,"Macarena Gutiérrez","sociedad",2024,"1",29,31,97,108,14523,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,40,47,24,69,44,81,29,67,119,130,"Psicología"
21,10,31,1.14,22,86.36,"Macarena Gutiérrez","sociedad",2024,"1",29,31,97,108,14523,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,40,47,24,69,44,81,29,67,119,130,"Psicología"
31,24,45,1.35,31,70.97,"Marco Chavarría","sociedad",2024,"1",2,58,73,91,1697,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,5,1,7,5,6,1,15,8,15,"Psicología"
19,5,25,1.12,17,88.24,"J.M. Zuloaga","sociedad",2024,"1",23,37,96,128,3836,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,5,11,1,8,7,0,3,26,9,45,NA
24,12,189,1.86,21,76.19,"J.M. Zuloaga","sociedad",2024,"1",3,57,67,97,2504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,4,3,3,1,7,12,26,NA
136,45,49,1.23,133,87.22,"J.M. Zuloaga","sociedad",2024,"2",1,28,94,63,4280,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,5,2,5,2,7,2,20,14,36,NA
19,10,2,1.2,20,80,"La Razón","sociedad",2024,"1",20,40,81,79,2911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,3,2,4,8,10,29,NA
15,14,590,1.69,16,75,"Marta de Andrés","sociedad",2023,"5",25,280,65,210,6076,0,0,0,0,0,0,0,0,0,0,2,3,0,5,1,4,0,1,6,1,21,17,8,29,8,25,6,14,45,44,NA
32,19,14,1.14,35,91.43,"H. de Miguel","sociedad",2024,"2",2,27,81,81,3097,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,2,2,4,10,2,10,3,8,30,17,NA
24,24,31,1.12,24,83.33,"La Razón","sociedad",2018,"6",4,2096,28,181,3289,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,0,1,4,8,11,7,9,5,10,8,16,15,24,NA
